layer_from,node_from,layer_to,node_to,weight,type
Trophic,ceramium spp.,Trophic,lottia  orbigny,1,trophic
Trophic,ceramium spp.,Trophic,enoplochiton  niger,1,trophic
Trophic,ceramium spp.,Trophic,fissurella  costata,1,trophic
Trophic,ceramium spp.,Trophic,fissurella  crassa,1,trophic
Trophic,ceramium spp.,Trophic,fissurella  cummingii,1,trophic
Trophic,ceramium spp.,Trophic,fissurella  limbata,1,trophic
Trophic,ceramium spp.,Trophic,fissurella  maxima,1,trophic
Trophic,ceramium spp.,Trophic,fissurella  picta,1,trophic
Trophic,ceramium spp.,Trophic,fissurella  puhlcra,1,trophic
Trophic,ceramium spp.,Trophic,scurria  araucana,1,trophic
Trophic,ceramium spp.,Trophic,scurria  ceciliana,1,trophic
Trophic,ceramium spp.,Trophic,scurria  plana,1,trophic
Trophic,ceramium spp.,Trophic,scurria scurra,1,trophic
Trophic,ceramium spp.,Trophic,scurria variabilis,1,trophic
Trophic,ceramium spp.,Trophic,scurria viridula,1,trophic
Trophic,ceramium spp.,Trophic,scurria zebrina,1,trophic
Trophic,ceramium spp.,Trophic,siphonaria lesoni,1,trophic
Trophic,ceramium spp.,Trophic,tegula atra,1,trophic
Trophic,ceramium spp.,Trophic,tonicia  benaventii,1,trophic
Trophic,ceramium spp.,Trophic,tonicia  chilensis,1,trophic
Trophic,ceramium spp.,Trophic,tonicia  elegans,1,trophic
Trophic,ceramium spp.,Trophic,trimusculus peruvianus,1,trophic
Trophic,chaetomorpha_spp,Trophic,acanthopleura echinata,1,trophic
Trophic,chaetomorpha_spp,Trophic,chaetopleura peruviana,1,trophic
Trophic,chaetomorpha_spp,Trophic,chiton  cummingii,1,trophic
Trophic,chaetomorpha_spp,Trophic,chiton  granosus,1,trophic
Trophic,chaetomorpha_spp,Trophic,chiton  latus,1,trophic
Trophic,chaetomorpha_spp,Trophic,lottia  orbigny,1,trophic
Trophic,chaetomorpha_spp,Trophic,enoplochiton  niger,1,trophic
Trophic,chaetomorpha_spp,Trophic,fissurella  costata,1,trophic
Trophic,chaetomorpha_spp,Trophic,fissurella  crassa,1,trophic
Trophic,chaetomorpha_spp,Trophic,fissurella  cummingii,1,trophic
Trophic,chaetomorpha_spp,Trophic,fissurella  limbata,1,trophic
Trophic,chaetomorpha_spp,Trophic,fissurella  maxima,1,trophic
Trophic,chaetomorpha_spp,Trophic,fissurella  picta,1,trophic
Trophic,chaetomorpha_spp,Trophic,fissurella  puhlcra,1,trophic
Trophic,chaetomorpha_spp,Trophic,scurria  araucana,1,trophic
Trophic,chaetomorpha_spp,Trophic,scurria  ceciliana,1,trophic
Trophic,chaetomorpha_spp,Trophic,scurria  plana,1,trophic
Trophic,chaetomorpha_spp,Trophic,scurria scurra,1,trophic
Trophic,chaetomorpha_spp,Trophic,scurria variabilis,1,trophic
Trophic,chaetomorpha_spp,Trophic,scurria viridula,1,trophic
Trophic,chaetomorpha_spp,Trophic,scurria zebrina,1,trophic
Trophic,chaetomorpha_spp,Trophic,siphonaria lesoni,1,trophic
Trophic,chaetomorpha_spp,Trophic,tegula atra,1,trophic
Trophic,chaetomorpha_spp,Trophic,tonicia  benaventii,1,trophic
Trophic,chaetomorpha_spp,Trophic,tonicia  chilensis,1,trophic
Trophic,chaetomorpha_spp,Trophic,tonicia  elegans,1,trophic
Trophic,chaetomorpha_spp,Trophic,trimusculus peruvianus,1,trophic
Trophic,chondrus  canaliculatus,Trophic,acanthopleura echinata,1,trophic
Trophic,chondrus  canaliculatus,Trophic,chaetopleura peruviana,1,trophic
Trophic,chondrus  canaliculatus,Trophic,chiton  cummingii,1,trophic
Trophic,chondrus  canaliculatus,Trophic,chiton  granosus,1,trophic
Trophic,chondrus  canaliculatus,Trophic,chiton  latus,1,trophic
Trophic,chondrus  canaliculatus,Trophic,enoplochiton  niger,1,trophic
Trophic,chondrus  canaliculatus,Trophic,fissurella  costata,1,trophic
Trophic,chondrus  canaliculatus,Trophic,fissurella  crassa,1,trophic
Trophic,chondrus  canaliculatus,Trophic,fissurella  cummingii,1,trophic
Trophic,chondrus  canaliculatus,Trophic,fissurella  limbata,1,trophic
Trophic,chondrus  canaliculatus,Trophic,fissurella  maxima,1,trophic
Trophic,chondrus  canaliculatus,Trophic,fissurella  picta,1,trophic
Trophic,chondrus  canaliculatus,Trophic,fissurella  puhlcra,1,trophic
Trophic,chondrus  canaliculatus,Trophic,tonicia  benaventii,1,trophic
Trophic,chondrus  canaliculatus,Trophic,tonicia  chilensis,1,trophic
Trophic,chondrus  canaliculatus,Trophic,tonicia  elegans,1,trophic
Trophic,cladophora spp.,Trophic,acanthopleura echinata,1,trophic
Trophic,cladophora spp.,Trophic,chaetopleura peruviana,1,trophic
Trophic,cladophora spp.,Trophic,chiton  cummingii,1,trophic
Trophic,cladophora spp.,Trophic,chiton  granosus,1,trophic
Trophic,cladophora spp.,Trophic,chiton  latus,1,trophic
Trophic,cladophora spp.,Trophic,lottia  orbigny,1,trophic
Trophic,cladophora spp.,Trophic,enoplochiton  niger,1,trophic
Trophic,cladophora spp.,Trophic,fissurella  costata,1,trophic
Trophic,cladophora spp.,Trophic,fissurella  crassa,1,trophic
Trophic,cladophora spp.,Trophic,fissurella  cummingii,1,trophic
Trophic,cladophora spp.,Trophic,fissurella  limbata,1,trophic
Trophic,cladophora spp.,Trophic,fissurella  maxima,1,trophic
Trophic,cladophora spp.,Trophic,fissurella  picta,1,trophic
Trophic,cladophora spp.,Trophic,fissurella  puhlcra,1,trophic
Trophic,cladophora spp.,Trophic,scurria  araucana,1,trophic
Trophic,cladophora spp.,Trophic,scurria  ceciliana,1,trophic
Trophic,cladophora spp.,Trophic,scurria  plana,1,trophic
Trophic,cladophora spp.,Trophic,scurria scurra,1,trophic
Trophic,cladophora spp.,Trophic,scurria variabilis,1,trophic
Trophic,cladophora spp.,Trophic,scurria viridula,1,trophic
Trophic,cladophora spp.,Trophic,scurria zebrina,1,trophic
Trophic,cladophora spp.,Trophic,siphonaria lesoni,1,trophic
Trophic,cladophora spp.,Trophic,tegula atra,1,trophic
Trophic,cladophora spp.,Trophic,tonicia  benaventii,1,trophic
Trophic,cladophora spp.,Trophic,tonicia  chilensis,1,trophic
Trophic,cladophora spp.,Trophic,tonicia  elegans,1,trophic
Trophic,cladophora spp.,Trophic,nodolittorina peruviana,1,trophic
Trophic,cladophora spp.,Trophic,austrolittorina araucana,1,trophic
Trophic,cladophora spp.,Trophic,onchidella,1,trophic
Trophic,cladophora spp.,Trophic,trimusculus peruvianus,1,trophic
Trophic,codium dimorpha,Trophic,acanthopleura echinata,1,trophic
Trophic,codium dimorpha,Trophic,chaetopleura peruviana,1,trophic
Trophic,codium dimorpha,Trophic,chiton  cummingii,1,trophic
Trophic,codium dimorpha,Trophic,chiton  granosus,1,trophic
Trophic,codium dimorpha,Trophic,chiton  latus,1,trophic
Trophic,codium dimorpha,Trophic,enoplochiton  niger,1,trophic
Trophic,codium dimorpha,Trophic,fissurella  costata,1,trophic
Trophic,codium dimorpha,Trophic,fissurella  crassa,1,trophic
Trophic,codium dimorpha,Trophic,fissurella  limbata,1,trophic
Trophic,codium dimorpha,Trophic,siphonaria lesoni,1,trophic
Trophic,codium dimorpha,Trophic,tonicia  benaventii,1,trophic
Trophic,codium dimorpha,Trophic,tonicia  chilensis,1,trophic
Trophic,codium dimorpha,Trophic,tonicia  elegans,1,trophic
Trophic,colpomenia phaeodactyla,Trophic,acanthopleura echinata,1,trophic
Trophic,colpomenia phaeodactyla,Trophic,chaetopleura peruviana,1,trophic
Trophic,colpomenia phaeodactyla,Trophic,chiton  cummingii,1,trophic
Trophic,colpomenia phaeodactyla,Trophic,chiton  granosus,1,trophic
Trophic,colpomenia phaeodactyla,Trophic,chiton  latus,1,trophic
Trophic,colpomenia phaeodactyla,Trophic,enoplochiton  niger,1,trophic
Trophic,colpomenia phaeodactyla,Trophic,fissurella  costata,1,trophic
Trophic,colpomenia phaeodactyla,Trophic,fissurella  crassa,1,trophic
Trophic,colpomenia phaeodactyla,Trophic,fissurella  limbata,1,trophic
Trophic,colpomenia phaeodactyla,Trophic,siphonaria lesoni,1,trophic
Trophic,colpomenia phaeodactyla,Trophic,tonicia  benaventii,1,trophic
Trophic,colpomenia phaeodactyla,Trophic,tonicia  chilensis,1,trophic
Trophic,colpomenia phaeodactyla,Trophic,tonicia  elegans,1,trophic
Trophic,colpomenia sinuosa,Trophic,acanthopleura echinata,1,trophic
Trophic,colpomenia sinuosa,Trophic,chaetopleura peruviana,1,trophic
Trophic,colpomenia sinuosa,Trophic,chiton  cummingii,1,trophic
Trophic,colpomenia sinuosa,Trophic,chiton  granosus,1,trophic
Trophic,colpomenia sinuosa,Trophic,chiton  latus,1,trophic
Trophic,colpomenia sinuosa,Trophic,enoplochiton  niger,1,trophic
Trophic,colpomenia sinuosa,Trophic,fissurella  costata,1,trophic
Trophic,colpomenia sinuosa,Trophic,fissurella  crassa,1,trophic
Trophic,colpomenia sinuosa,Trophic,fissurella  limbata,1,trophic
Trophic,colpomenia sinuosa,Trophic,siphonaria lesoni,1,trophic
Trophic,colpomenia sinuosa,Trophic,tonicia  benaventii,1,trophic
Trophic,colpomenia sinuosa,Trophic,tonicia  chilensis,1,trophic
Trophic,colpomenia sinuosa,Trophic,tonicia  elegans,1,trophic
Trophic,corallina offcinalis var. chilensis,Trophic,acanthopleura echinata,1,trophic
Trophic,corallina offcinalis var. chilensis,Trophic,chiton  granosus,1,trophic
Trophic,corallina offcinalis var. chilensis,Trophic,chiton  latus,1,trophic
Trophic,durvillaea antarctica,Trophic,acanthopleura echinata,1,trophic
Trophic,durvillaea antarctica,Trophic,enoplochiton  niger,1,trophic
Trophic,durvillaea antarctica,Trophic,fissurella  costata,1,trophic
Trophic,durvillaea antarctica,Trophic,fissurella  crassa,1,trophic
Trophic,durvillaea antarctica,Trophic,fissurella  cummingii,1,trophic
Trophic,durvillaea antarctica,Trophic,fissurella  limbata,1,trophic
Trophic,durvillaea antarctica,Trophic,fissurella  maxima,1,trophic
Trophic,durvillaea antarctica,Trophic,fissurella  picta,1,trophic
Trophic,durvillaea antarctica,Trophic,fissurella  puhlcra,1,trophic
Trophic,durvillaea antarctica,Trophic,tegula atra,1,trophic
Trophic,durvillaea antarctica,Trophic,tonicia  benaventii,1,trophic
Trophic,durvillaea antarctica,Trophic,tonicia  chilensis,1,trophic
Trophic,durvillaea antarctica,Trophic,tonicia  elegans,1,trophic
Trophic,ectocarpus silicosus,Trophic,acanthopleura echinata,1,trophic
Trophic,ectocarpus silicosus,Trophic,chaetopleura peruviana,1,trophic
Trophic,ectocarpus silicosus,Trophic,chiton  cummingii,1,trophic
Trophic,ectocarpus silicosus,Trophic,chiton  granosus,1,trophic
Trophic,ectocarpus silicosus,Trophic,chiton  latus,1,trophic
Trophic,ectocarpus silicosus,Trophic,lottia  orbigny,1,trophic
Trophic,ectocarpus silicosus,Trophic,enoplochiton  niger,1,trophic
Trophic,ectocarpus silicosus,Trophic,fissurella  costata,1,trophic
Trophic,ectocarpus silicosus,Trophic,fissurella  crassa,1,trophic
Trophic,ectocarpus silicosus,Trophic,fissurella  cummingii,1,trophic
Trophic,ectocarpus silicosus,Trophic,fissurella  limbata,1,trophic
Trophic,ectocarpus silicosus,Trophic,fissurella  maxima,1,trophic
Trophic,ectocarpus silicosus,Trophic,fissurella  picta,1,trophic
Trophic,ectocarpus silicosus,Trophic,fissurella  puhlcra,1,trophic
Trophic,ectocarpus silicosus,Trophic,scurria  araucana,1,trophic
Trophic,ectocarpus silicosus,Trophic,scurria  ceciliana,1,trophic
Trophic,ectocarpus silicosus,Trophic,scurria  plana,1,trophic
Trophic,ectocarpus silicosus,Trophic,scurria scurra,1,trophic
Trophic,ectocarpus silicosus,Trophic,scurria variabilis,1,trophic
Trophic,ectocarpus silicosus,Trophic,scurria viridula,1,trophic
Trophic,ectocarpus silicosus,Trophic,scurria zebrina,1,trophic
Trophic,ectocarpus silicosus,Trophic,siphonaria lesoni,1,trophic
Trophic,ectocarpus silicosus,Trophic,tegula atra,1,trophic
Trophic,ectocarpus silicosus,Trophic,tonicia  benaventii,1,trophic
Trophic,ectocarpus silicosus,Trophic,tonicia  chilensis,1,trophic
Trophic,ectocarpus silicosus,Trophic,tonicia  elegans,1,trophic
Trophic,ectocarpus silicosus,Trophic,nodolittorina peruviana,1,trophic
Trophic,ectocarpus silicosus,Trophic,austrolittorina araucana,1,trophic
Trophic,ectocarpus silicosus,Trophic,onchidella,1,trophic
Trophic,enteromorpha compressa,Trophic,acanthopleura echinata,1,trophic
Trophic,enteromorpha compressa,Trophic,chaetopleura peruviana,1,trophic
Trophic,enteromorpha compressa,Trophic,chiton  cummingii,1,trophic
Trophic,enteromorpha compressa,Trophic,chiton  granosus,1,trophic
Trophic,enteromorpha compressa,Trophic,chiton  latus,1,trophic
Trophic,enteromorpha compressa,Trophic,lottia  orbigny,1,trophic
Trophic,enteromorpha compressa,Trophic,enoplochiton  niger,1,trophic
Trophic,enteromorpha compressa,Trophic,fissurella  costata,1,trophic
Trophic,enteromorpha compressa,Trophic,fissurella  crassa,1,trophic
Trophic,enteromorpha compressa,Trophic,fissurella  cummingii,1,trophic
Trophic,enteromorpha compressa,Trophic,fissurella  limbata,1,trophic
Trophic,enteromorpha compressa,Trophic,fissurella  maxima,1,trophic
Trophic,enteromorpha compressa,Trophic,fissurella  picta,1,trophic
Trophic,enteromorpha compressa,Trophic,fissurella  puhlcra,1,trophic
Trophic,enteromorpha compressa,Trophic,scurria  araucana,1,trophic
Trophic,enteromorpha compressa,Trophic,scurria  ceciliana,1,trophic
Trophic,enteromorpha compressa,Trophic,scurria  plana,1,trophic
Trophic,enteromorpha compressa,Trophic,scurria scurra,1,trophic
Trophic,enteromorpha compressa,Trophic,scurria variabilis,1,trophic
Trophic,enteromorpha compressa,Trophic,scurria viridula,1,trophic
Trophic,enteromorpha compressa,Trophic,scurria zebrina,1,trophic
Trophic,enteromorpha compressa,Trophic,siphonaria lesoni,1,trophic
Trophic,enteromorpha compressa,Trophic,tegula atra,1,trophic
Trophic,enteromorpha compressa,Trophic,tonicia  benaventii,1,trophic
Trophic,enteromorpha compressa,Trophic,tonicia  chilensis,1,trophic
Trophic,enteromorpha compressa,Trophic,tonicia  elegans,1,trophic
Trophic,enteromorpha compressa,Trophic,nodolittorina peruviana,1,trophic
Trophic,enteromorpha compressa,Trophic,austrolittorina araucana,1,trophic
Trophic,enteromorpha compressa,Trophic,onchidella,1,trophic
Trophic,gelidium rex,Trophic,acanthopleura echinata,1,trophic
Trophic,gelidium rex,Trophic,chaetopleura peruviana,1,trophic
Trophic,gelidium rex,Trophic,chiton  cummingii,1,trophic
Trophic,gelidium rex,Trophic,chiton  granosus,1,trophic
Trophic,gelidium rex,Trophic,chiton  latus,1,trophic
Trophic,gelidium rex,Trophic,lottia  orbigny,1,trophic
Trophic,gelidium rex,Trophic,enoplochiton  niger,1,trophic
Trophic,gelidium rex,Trophic,fissurella  costata,1,trophic
Trophic,gelidium rex,Trophic,fissurella  crassa,1,trophic
Trophic,gelidium rex,Trophic,fissurella  limbata,1,trophic
Trophic,gelidium rex,Trophic,tegula atra,1,trophic
Trophic,gelidium spp.,Trophic,acanthopleura echinata,1,trophic
Trophic,gelidium spp.,Trophic,chaetopleura peruviana,1,trophic
Trophic,gelidium spp.,Trophic,chiton  cummingii,1,trophic
Trophic,gelidium spp.,Trophic,chiton  granosus,1,trophic
Trophic,gelidium spp.,Trophic,chiton  latus,1,trophic
Trophic,gelidium spp.,Trophic,lottia  orbigny,1,trophic
Trophic,gelidium spp.,Trophic,enoplochiton  niger,1,trophic
Trophic,gelidium spp.,Trophic,fissurella  costata,1,trophic
Trophic,gelidium spp.,Trophic,fissurella  crassa,1,trophic
Trophic,gelidium spp.,Trophic,fissurella  limbata,1,trophic
Trophic,gelidium spp.,Trophic,scurria  araucana,1,trophic
Trophic,gelidium spp.,Trophic,scurria  ceciliana,1,trophic
Trophic,gelidium spp.,Trophic,scurria  plana,1,trophic
Trophic,gelidium spp.,Trophic,scurria scurra,1,trophic
Trophic,gelidium spp.,Trophic,scurria variabilis,1,trophic
Trophic,gelidium spp.,Trophic,scurria viridula,1,trophic
Trophic,gelidium spp.,Trophic,scurria zebrina,1,trophic
Trophic,gelidium spp.,Trophic,siphonaria lesoni,1,trophic
Trophic,gelidium spp.,Trophic,tegula atra,1,trophic
Trophic,gelidium spp.,Trophic,tonicia  benaventii,1,trophic
Trophic,gelidium spp.,Trophic,tonicia  chilensis,1,trophic
Trophic,gelidium spp.,Trophic,tonicia  elegans,1,trophic
Trophic,glossophora kunthii,Trophic,acanthopleura echinata,1,trophic
Trophic,glossophora kunthii,Trophic,chaetopleura peruviana,1,trophic
Trophic,glossophora kunthii,Trophic,chiton  cummingii,1,trophic
Trophic,glossophora kunthii,Trophic,chiton  granosus,1,trophic
Trophic,glossophora kunthii,Trophic,chiton  latus,1,trophic
Trophic,glossophora kunthii,Trophic,enoplochiton  niger,1,trophic
Trophic,glossophora kunthii,Trophic,fissurella  costata,1,trophic
Trophic,glossophora kunthii,Trophic,fissurella  crassa,1,trophic
Trophic,glossophora kunthii,Trophic,fissurella  limbata,1,trophic
Trophic,grateloupia,Trophic,acanthopleura echinata,1,trophic
Trophic,grateloupia,Trophic,chaetopleura peruviana,1,trophic
Trophic,grateloupia,Trophic,chiton  cummingii,1,trophic
Trophic,grateloupia,Trophic,chiton  granosus,1,trophic
Trophic,grateloupia,Trophic,chiton  latus,1,trophic
Trophic,grateloupia,Trophic,enoplochiton  niger,1,trophic
Trophic,grateloupia,Trophic,fissurella  costata,1,trophic
Trophic,grateloupia,Trophic,fissurella  crassa,1,trophic
Trophic,grateloupia,Trophic,fissurella  limbata,1,trophic
Trophic,gymnogongrus furcellatus,Trophic,acanthopleura echinata,1,trophic
Trophic,gymnogongrus furcellatus,Trophic,chaetopleura peruviana,1,trophic
Trophic,gymnogongrus furcellatus,Trophic,chiton  cummingii,1,trophic
Trophic,gymnogongrus furcellatus,Trophic,chiton  granosus,1,trophic
Trophic,gymnogongrus furcellatus,Trophic,chiton  latus,1,trophic
Trophic,gymnogongrus furcellatus,Trophic,enoplochiton  niger,1,trophic
Trophic,gymnogongrus furcellatus,Trophic,fissurella  costata,1,trophic
Trophic,gymnogongrus furcellatus,Trophic,fissurella  crassa,1,trophic
Trophic,gymnogongrus furcellatus,Trophic,fissurella  limbata,1,trophic
Trophic,halopteris funicularis,Trophic,acanthopleura echinata,1,trophic
Trophic,halopteris funicularis,Trophic,chaetopleura peruviana,1,trophic
Trophic,halopteris funicularis,Trophic,chiton  cummingii,1,trophic
Trophic,halopteris funicularis,Trophic,chiton  granosus,1,trophic
Trophic,halopteris funicularis,Trophic,chiton  latus,1,trophic
Trophic,halopteris funicularis,Trophic,lottia  orbigny,1,trophic
Trophic,halopteris funicularis,Trophic,enoplochiton  niger,1,trophic
Trophic,halopteris funicularis,Trophic,fissurella  costata,1,trophic
Trophic,halopteris funicularis,Trophic,fissurella  crassa,1,trophic
Trophic,halopteris funicularis,Trophic,fissurella  cummingii,1,trophic
Trophic,halopteris funicularis,Trophic,fissurella  limbata,1,trophic
Trophic,halopteris funicularis,Trophic,fissurella  maxima,1,trophic
Trophic,halopteris funicularis,Trophic,fissurella  picta,1,trophic
Trophic,halopteris funicularis,Trophic,fissurella  puhlcra,1,trophic
Trophic,halopteris funicularis,Trophic,scurria  araucana,1,trophic
Trophic,halopteris funicularis,Trophic,scurria  ceciliana,1,trophic
Trophic,halopteris funicularis,Trophic,scurria  plana,1,trophic
Trophic,halopteris funicularis,Trophic,scurria scurra,1,trophic
Trophic,halopteris funicularis,Trophic,scurria variabilis,1,trophic
Trophic,halopteris funicularis,Trophic,scurria viridula,1,trophic
Trophic,halopteris funicularis,Trophic,scurria zebrina,1,trophic
Trophic,halopteris funicularis,Trophic,siphonaria lesoni,1,trophic
Trophic,halopteris funicularis,Trophic,tegula atra,1,trophic
Trophic,halopteris funicularis,Trophic,tonicia  benaventii,1,trophic
Trophic,halopteris funicularis,Trophic,tonicia  chilensis,1,trophic
Trophic,halopteris funicularis,Trophic,tonicia  elegans,1,trophic
Trophic,hildenbrandia lecanelieri,Trophic,acanthopleura echinata,1,trophic
Trophic,hildenbrandia lecanelieri,Trophic,chaetopleura peruviana,1,trophic
Trophic,hildenbrandia lecanelieri,Trophic,chiton  cummingii,1,trophic
Trophic,hildenbrandia lecanelieri,Trophic,chiton  granosus,1,trophic
Trophic,hildenbrandia lecanelieri,Trophic,chiton  latus,1,trophic
Trophic,hildenbrandia lecanelieri,Trophic,lottia  orbigny,1,trophic
Trophic,hildenbrandia lecanelieri,Trophic,fissurella  costata,1,trophic
Trophic,hildenbrandia lecanelieri,Trophic,fissurella  crassa,1,trophic
Trophic,hildenbrandia lecanelieri,Trophic,fissurella  cummingii,1,trophic
Trophic,hildenbrandia lecanelieri,Trophic,fissurella  limbata,1,trophic
Trophic,hildenbrandia lecanelieri,Trophic,fissurella  maxima,1,trophic
Trophic,hildenbrandia lecanelieri,Trophic,fissurella  picta,1,trophic
