layer,attribute,value
936,location,"Arbesbach I, Niederösterreich (Austria)"
936,longitude,14.95
936,type,time
937,date,1999-04-03
937,directed,TRUE
937,latitude,48.55
937,location,"Etzen, Niederösterreich (Austria)"
937,longitude,15.033333
937,type,space
938,date,1999-04-03
938,directed,TRUE
938,latitude,48.55
938,location,"Etzen, Niederösterreich (Austria)"
938,longitude,15.033333
938,type,time
939,date,1999-04-09
939,directed,TRUE
939,latitude,50.28333
939,location,"Altenstadt, Nidder, Hessen (Germany)"
939,longitude,8.966667
939,type,space
940,date,1999-04-09
940,directed,TRUE
940,latitude,50.28333
940,location,"Altenstadt, Nidder, Hessen (Germany)"
940,longitude,8.966667
940,type,time
941,date,1999-05-27
941,directed,TRUE
941,latitude,46.63333
941,location,"Zillis, Graubünden (Switzerland)"
941,longitude,9.433333
941,type,space
942,date,1999-05-27
942,directed,TRUE
942,latitude,46.63333
942,location,"Zillis, Graubünden (Switzerland)"
942,longitude,9.433333
942,type,time
943,date,1999-06-02
943,directed,TRUE
943,latitude,46.63333
943,location,"Zillis, Graubünden (Switzerland)"
943,longitude,9.433333
943,type,space
944,date,1999-06-02
944,directed,TRUE
944,latitude,46.63333
944,location,"Zillis, Graubünden (Switzerland)"
944,longitude,9.433333
944,type,time
945,date,1999-06-28
945,directed,TRUE
945,latitude,51.11667
945,location,"Urdenbach, Urdenbacher Kämpe, Nordrh.-Westfalen (Germany)"
945,longitude,6.866667
945,type,space
946,date,1999-06-28
946,directed,TRUE
946,latitude,51.11667
946,location,"Urdenbach, Urdenbacher Kämpe, Nordrh.-Westfalen (Germany)"
946,longitude,6.866667
946,type,time
947,date,1999-06-29
947,directed,TRUE
947,latitude,51.8
947,location,"Grietherbusch / Dornick, Nordrh.-Westfalen (Germany)"
947,longitude,6.333333
947,type,space
948,date,1999-06-29
948,directed,TRUE
948,latitude,51.8
948,location,"Grietherbusch / Dornick, Nordrh.-Westfalen (Germany)"
948,longitude,6.333333
948,type,time
949,date,1999-06-30
949,directed,TRUE
949,latitude,51.11667
949,location,"Urdenbach, Urdenbacher Kämpe, Nordrh.-Westfalen (Germany)"
949,longitude,6.866667
949,type,space
950,date,1999-06-30
950,directed,TRUE
950,latitude,51.11667
950,location,"Urdenbach, Urdenbacher Kämpe, Nordrh.-Westfalen (Germany)"
950,longitude,6.866667
950,type,time
951,date,1999-06-30
951,directed,TRUE
951,latitude,51.8
951,location,"Grietherbusch / Dornick, Nordrh.-Westfalen (Germany)"
951,longitude,6.333333
951,type,space
952,date,1999-06-30
952,directed,TRUE
952,latitude,51.8
952,location,"Grietherbusch / Dornick, Nordrh.-Westfalen (Germany)"
952,longitude,6.333333
952,type,time
953,date,1999-07-01
953,directed,TRUE
953,latitude,51.11667
953,location,"Urdenbach, Urdenbacher Kämpe, Nordrh.-Westfalen (Germany)"
953,longitude,6.866667
953,type,space
954,date,1999-07-01
954,directed,TRUE
954,latitude,51.11667
954,location,"Urdenbach, Urdenbacher Kämpe, Nordrh.-Westfalen (Germany)"
954,longitude,6.866667
954,type,time
955,date,1999-07-05
955,directed,TRUE
955,latitude,48.65
955,location,"Honau, Baden-Württemberg (Germany)"
955,longitude,7.883333
955,type,space
956,date,1999-07-05
956,directed,TRUE
956,latitude,48.65
956,location,"Honau, Baden-Württemberg (Germany)"
956,longitude,7.883333
956,type,time
957,date,1999-07-05
957,directed,TRUE
957,latitude,48.68333
957,location,"Rheinau, Baden-Württemberg (Germany)"
957,longitude,7.933333
957,type,space
958,date,1999-07-05
958,directed,TRUE
958,latitude,48.68333
958,location,"Rheinau, Baden-Württemberg (Germany)"
958,longitude,7.933333
958,type,time
959,date,1999-07-06
959,directed,TRUE
959,latitude,47.93333
959,location,"Hartheim, Baden-Württemberg (Germany)"
959,longitude,7.583333
959,type,space
960,date,1999-07-06
960,directed,TRUE
960,latitude,47.93333
960,location,"Hartheim, Baden-Württemberg (Germany)"
960,longitude,7.583333
960,type,time
961,date,1999-07-06
961,directed,TRUE
961,latitude,48.65
961,location,"Honau, Baden-Württemberg (Germany)"
961,longitude,7.883333
961,type,space
962,date,1999-07-06
962,directed,TRUE
962,latitude,48.65
962,location,"Honau, Baden-Württemberg (Germany)"
962,longitude,7.883333
962,type,time
963,date,1999-07-06
963,directed,TRUE
963,latitude,48.68333
963,location,"Rheinau (Jungwuchs), Baden-Württemberg (Germany)"
963,longitude,7.916667
963,type,space
964,date,1999-07-06
964,directed,TRUE
964,latitude,48.68333
964,location,"Rheinau (Jungwuchs), Baden-Württemberg (Germany)"
964,longitude,7.916667
964,type,time
965,date,1999-07-06
965,directed,TRUE
965,latitude,48.68333
965,location,"Rheinau, Baden-Württemberg (Germany)"
965,longitude,7.933333
965,type,space
966,date,1999-07-06
966,directed,TRUE
966,latitude,48.68333
966,location,"Rheinau, Baden-Württemberg (Germany)"
966,longitude,7.933333
966,type,time
967,date,1999-07-08
967,directed,TRUE
967,latitude,47.93333
967,location,"Hartheim, Baden-Württemberg (Germany)"
967,longitude,7.583333
967,type,space
968,date,1999-07-08
968,directed,TRUE
968,latitude,47.93333
968,location,"Hartheim, Baden-Württemberg (Germany)"
968,longitude,7.583333
968,type,time
969,date,1999-07-08
969,directed,TRUE
969,latitude,48.65
969,location,"Honau, Baden-Württemberg (Germany)"
969,longitude,7.883333
969,type,space
970,date,1999-07-08
970,directed,TRUE
970,latitude,48.65
970,location,"Honau, Baden-Württemberg (Germany)"
970,longitude,7.883333
970,type,time
971,date,1999-07-14
971,directed,TRUE
971,latitude,46.63333
971,location,"Zillis, Graubünden (Switzerland)"
971,longitude,9.433333
971,type,space
972,date,1999-07-14
972,directed,TRUE
972,latitude,46.63333
972,location,"Zillis, Graubünden (Switzerland)"
972,longitude,9.433333
972,type,time
973,date,1999-07-18
973,directed,TRUE
973,latitude,46.63333
973,location,"Zillis, Graubünden (Switzerland)"
973,longitude,9.433333
973,type,space
974,date,1999-07-18
974,directed,TRUE
974,latitude,46.63333
974,location,"Zillis, Graubünden (Switzerland)"
974,longitude,9.433333
974,type,time
975,date,1999-07-19
975,directed,TRUE
975,latitude,46.63333
975,location,"Zillis, Graubünden (Switzerland)"
975,longitude,9.433333
975,type,space
976,date,1999-07-19
976,directed,TRUE
976,latitude,46.63333
976,location,"Zillis, Graubünden (Switzerland)"
976,longitude,9.433333
976,type,time
977,date,1999-07-20
977,directed,TRUE
977,latitude,46.63333
977,location,"Zillis, Graubünden (Switzerland)"
977,longitude,9.433333
977,type,space
978,date,1999-07-20
978,directed,TRUE
978,latitude,46.63333
978,location,"Zillis, Graubünden (Switzerland)"
978,longitude,9.433333
978,type,time
979,date,1999-07-21
979,directed,TRUE
979,latitude,46.63333
979,location,"Zillis, Graubünden (Switzerland)"
979,longitude,9.433333
979,type,space
980,date,1999-07-21
980,directed,TRUE
980,latitude,46.63333
980,location,"Zillis, Graubünden (Switzerland)"
980,longitude,9.433333
980,type,time
981,date,1999-07-29
981,directed,TRUE
981,latitude,47.23333
981,location,"Obertauern I, Salzburg (Austria)"
981,longitude,13.516667
981,type,space
982,date,1999-07-29
982,directed,TRUE
982,latitude,47.23333
982,location,"Obertauern I, Salzburg (Austria)"
982,longitude,13.516667
982,type,time
983,date,1999-08-25
983,directed,TRUE
983,latitude,44.06667
983,location,"La Massane, Frankreich (France)"
983,longitude,5.2
983,type,space
984,date,1999-08-25
984,directed,TRUE
984,latitude,44.06667
984,location,"La Massane, Frankreich (France)"
984,longitude,5.2
984,type,time
985,date,1999-08-30
985,directed,TRUE
985,latitude,46.63333
985,location,"Zillis, Graubünden (Switzerland)"
985,longitude,9.433333
985,type,space
986,date,1999-08-30
986,directed,TRUE
986,latitude,46.63333
986,location,"Zillis, Graubünden (Switzerland)"
986,longitude,9.433333
986,type,time
987,date,1999-08-31
987,directed,TRUE
987,latitude,46.63333
987,location,"Zillis, Graubünden (Switzerland)"
987,longitude,9.433333
987,type,space
988,date,1999-08-31
988,directed,TRUE
988,latitude,46.63333
988,location,"Zillis, Graubünden (Switzerland)"
988,longitude,9.433333
988,type,time
989,date,1999-09-01
989,directed,TRUE
989,latitude,46.43333
989,location,"Juppa, Graubünden (Switzerland)"
989,longitude,9.55
989,type,space
990,date,1999-09-01
990,directed,TRUE
990,latitude,46.43333
990,location,"Juppa, Graubünden (Switzerland)"
990,longitude,9.55
990,type,time
991,date,1999-09-02
991,directed,TRUE
991,latitude,46.43333
991,location,"Juppa, Graubünden (Switzerland)"
991,longitude,9.55
991,type,space
992,date,1999-09-02
992,directed,TRUE
992,latitude,46.43333
992,location,"Juppa, Graubünden (Switzerland)"
992,longitude,9.55
992,type,time
993,date,1999-09-02
993,directed,TRUE
993,latitude,46.46667
993,location,"Lago di Lei, Graubünden (Switzerland)"
993,longitude,9.45
993,type,space
994,date,1999-09-02
994,directed,TRUE
994,latitude,46.46667
994,location,"Lago di Lei, Graubünden (Switzerland)"
994,longitude,9.45
994,type,time
995,date,1999-09-03
995,directed,TRUE
995,latitude,46.45
995,location,"Julierpaß bei Bivio, Graubünden (Switzerland)"
995,longitude,9.666667
995,type,space
996,date,1999-09-03
996,directed,TRUE
996,latitude,46.45
996,location,"Julierpaß bei Bivio, Graubünden (Switzerland)"
996,longitude,9.666667
996,type,time
997,date,1999-09-03
997,directed,TRUE
997,latitude,46.56667
997,location,"Albulapaß nr. Paßhöhe, Graubünden (Switzerland)"
997,longitude,9.8
997,type,space
998,date,1999-09-03
998,directed,TRUE
998,latitude,46.56667
998,location,"Albulapaß nr. Paßhöhe, Graubünden (Switzerland)"
998,longitude,9.8
998,type,time
999,date,1999-09-13
999,directed,TRUE
999,latitude,51.11667
999,location,"Urdenbach, Urdenbacher Kämpe, Nordrh.-Westfalen (Germany)"
999,longitude,6.866667
999,type,space
1000,date,1999-09-13
1000,directed,TRUE
1000,latitude,51.11667
1000,location,"Urdenbach, Urdenbacher Kämpe, Nordrh.-Westfalen (Germany)"
1000,longitude,6.866667
1000,type,time
1001,date,1999-09-14
1001,directed,TRUE
1001,latitude,51.8
1001,location,"Grietherbusch / Dornick, Nordrh.-Westfalen (Germany)"
1001,longitude,6.333333
1001,type,space
1002,date,1999-09-14
1002,directed,TRUE
1002,latitude,51.8
1002,location,"Grietherbusch / Dornick, Nordrh.-Westfalen (Germany)"
1002,longitude,6.333333
1002,type,time
1003,date,1999-09-28
1003,directed,TRUE
1003,latitude,47.93333
1003,location,"Hartheim, Baden-Württemberg (Germany)"
1003,longitude,7.583333
1003,type,space
1004,date,1999-09-28
1004,directed,TRUE
1004,latitude,47.93333
1004,location,"Hartheim, Baden-Württemberg (Germany)"
1004,longitude,7.583333
1004,type,time
1005,date,2000-07-12
1005,directed,TRUE
1005,latitude,47.05
1005,location,"Ried / Oberinntal, Tirol (Austria)"
1005,longitude,10.65
1005,type,space
1006,date,2000-07-12
1006,directed,TRUE
1006,latitude,47.05
1006,location,"Ried / Oberinntal, Tirol (Austria)"
1006,longitude,10.65
1006,type,time
1007,date,2000-07-17
1007,directed,TRUE
1007,latitude,47.93333
1007,location,"Hartheim, Baden-Württemberg (Germany)"
1007,longitude,7.583333
1007,type,space
1008,date,2000-07-17
1008,directed,TRUE
1008,latitude,47.93333
1008,location,"Hartheim, Baden-Württemberg (Germany)"
1008,longitude,7.583333
1008,type,time
1009,date,2000-07-19
1009,directed,TRUE
1009,latitude,48.65
1009,location,"Honau, Baden-Württemberg (Germany)"
1009,longitude,7.883333
1009,type,space
1010,date,2000-07-19
1010,directed,TRUE
1010,latitude,48.65
1010,location,"Honau, Baden-Württemberg (Germany)"
1010,longitude,7.883333
1010,type,time
1011,date,2000-07-20
1011,directed,TRUE
1011,latitude,48.68333
1011,location,"Rheinau, Baden-Württemberg (Germany)"
1011,longitude,7.933333
1011,type,space
1012,date,2000-07-20
1012,directed,TRUE
1012,latitude,48.68333
1012,location,"Rheinau, Baden-Württemberg (Germany)"
1012,longitude,7.933333
1012,type,time
1013,date,2000-07-24
1013,directed,TRUE
1013,latitude,46.63333
1013,location,"Zillis, Graubünden (Switzerland)"
1013,longitude,9.433333
1013,type,space
1014,date,2000-07-24
1014,directed,TRUE
1014,latitude,46.63333
1014,location,"Zillis, Graubünden (Switzerland)"
1014,longitude,9.433333
1014,type,time
1015,date,2000-07-25
1015,directed,TRUE
1015,latitude,46.43333
1015,location,"Juppa, Graubünden (Switzerland)"
1015,longitude,9.55
1015,type,space
1016,date,2000-07-25
1016,directed,TRUE
1016,latitude,46.43333
1016,location,"Juppa, Graubünden (Switzerland)"
1016,longitude,9.55
1016,type,time
1017,date,2000-07-25
1017,directed,TRUE
1017,latitude,46.45
1017,location,"Julierpaß bei Bivio, Graubünden (Switzerland)"
1017,longitude,9.666667
1017,type,space
1018,date,2000-07-25
1018,directed,TRUE
1018,latitude,46.45
1018,location,"Julierpaß bei Bivio, Graubünden (Switzerland)"
1018,longitude,9.666667
1018,type,time
1019,date,2000-07-25
1019,directed,TRUE
1019,latitude,46.46667
1019,location,"Lago di Lei, Graubünden (Switzerland)"
1019,longitude,9.45
1019,type,space
1020,date,2000-07-25
1020,directed,TRUE
1020,latitude,46.46667
1020,location,"Lago di Lei, Graubünden (Switzerland)"
1020,longitude,9.45
1020,type,time
1021,date,2000-07-26
1021,directed,TRUE
1021,latitude,46.48333
1021,location,"Montespluga, Lombardei (Italy)"
1021,longitude,9.333333
1021,type,space
1022,date,2000-07-26
1022,directed,TRUE
1022,latitude,46.48333
1022,location,"Montespluga, Lombardei (Italy)"
1022,longitude,9.333333
1022,type,time
1023,date,2000-07-26
1023,directed,TRUE
1023,latitude,46.63333
1023,location,"Zillis, Graubünden (Switzerland)"
1023,longitude,9.433333
1023,type,space
1024,date,2000-07-26
1024,directed,TRUE
1024,latitude,46.63333
1024,location,"Zillis, Graubünden (Switzerland)"
1024,longitude,9.433333
1024,type,time
1025,date,2000-07-27
1025,directed,TRUE
1025,latitude,46.45
1025,location,"Julierpaß bei Bivio, Graubünden (Switzerland)"
1025,longitude,9.666667
1025,type,space
1026,date,2000-07-27
1026,directed,TRUE
1026,latitude,46.45
1026,location,"Julierpaß bei Bivio, Graubünden (Switzerland)"
1026,longitude,9.666667
1026,type,time
1027,date,2000-07-27
1027,directed,TRUE
1027,latitude,46.78333
1027,location,"Fluela-Paß, Graubünden (Switzerland)"
1027,longitude,9.916667
1027,type,space
1028,date,2000-07-27
1028,directed,TRUE
1028,latitude,46.78333
1028,location,"Fluela-Paß, Graubünden (Switzerland)"
1028,longitude,9.916667
1028,type,time
1029,date,2000-08-14
1029,directed,TRUE
1029,latitude,46.46667
1029,location,"Lago di Lei, Graubünden (Switzerland)"
1029,longitude,9.45
1029,type,space
1030,date,2000-08-14
1030,directed,TRUE
1030,latitude,46.46667
1030,location,"Lago di Lei, Graubünden (Switzerland)"
1030,longitude,9.45
1030,type,time
1031,date,2000-08-14
1031,directed,TRUE
1031,latitude,46.63333
1031,location,"Zillis, Graubünden (Switzerland)"
1031,longitude,9.433333
1031,type,space
1032,date,2000-08-14
1032,directed,TRUE
1032,latitude,46.63333
1032,location,"Zillis, Graubünden (Switzerland)"
1032,longitude,9.433333
1032,type,time
1033,date,2000-08-15
1033,directed,TRUE
1033,latitude,46.43333
1033,location,"Juppa, Graubünden (Switzerland)"
1033,longitude,9.55
1033,type,space
1034,date,2000-08-15
1034,directed,TRUE
1034,latitude,46.43333
1034,location,"Juppa, Graubünden (Switzerland)"
1034,longitude,9.55
1034,type,time
1035,date,2000-08-15
1035,directed,TRUE
1035,latitude,46.45
1035,location,"Julierpaß bei Bivio, Graubünden (Switzerland)"
1035,longitude,9.666667
1035,type,space
1036,date,2000-08-15
1036,directed,TRUE
1036,latitude,46.45
1036,location,"Julierpaß bei Bivio, Graubünden (Switzerland)"
1036,longitude,9.666667
1036,type,time
1037,date,2000-08-15
1037,directed,TRUE
1037,latitude,46.46667
1037,location,"Lago di Lei, Graubünden (Switzerland)"
1037,longitude,9.45
1037,type,space
1038,date,2000-08-15
1038,directed,TRUE
1038,latitude,46.46667
1038,location,"Lago di Lei, Graubünden (Switzerland)"
1038,longitude,9.45
1038,type,time
1039,date,2000-08-16
1039,directed,TRUE
1039,latitude,46.45
1039,location,"Julierpaß bei Bivio, Graubünden (Switzerland)"
1039,longitude,9.666667
1039,type,space
1040,date,2000-08-16
1040,directed,TRUE
1040,latitude,46.45
1040,location,"Julierpaß bei Bivio, Graubünden (Switzerland)"
1040,longitude,9.666667
1040,type,time
1041,date,2000-08-17
1041,directed,TRUE
1041,latitude,46.43333
1041,location,"Juppa, Graubünden (Switzerland)"
1041,longitude,9.55
1041,type,space
1042,date,2000-08-17
1042,directed,TRUE
1042,latitude,46.43333
1042,location,"Juppa, Graubünden (Switzerland)"
1042,longitude,9.55
1042,type,time
1043,date,2000-08-26
1043,directed,TRUE
1043,latitude,46.56667
1043,location,"Albulapaß nr. Paßhöhe, Graubünden (Switzerland)"
1043,longitude,9.8
1043,type,space
1044,date,2000-08-26
1044,directed,TRUE
1044,latitude,46.56667
1044,location,"Albulapaß nr. Paßhöhe, Graubünden (Switzerland)"
1044,longitude,9.8
1044,type,time
1045,date,2000-09-04
1045,directed,TRUE
1045,latitude,47.93333
1045,location,"Hartheim, Baden-Württemberg (Germany)"
1045,longitude,7.583333
1045,type,space
1046,date,2000-09-04
1046,directed,TRUE
1046,latitude,47.93333
1046,location,"Hartheim, Baden-Württemberg (Germany)"
1046,longitude,7.583333
1046,type,time
1047,date,2000-09-05
1047,directed,TRUE
1047,latitude,47.93333
1047,location,"Hartheim, Baden-Württemberg (Germany)"
1047,longitude,7.583333
1047,type,space
1048,date,2000-09-05
1048,directed,TRUE
1048,latitude,47.93333
1048,location,"Hartheim, Baden-Württemberg (Germany)"
1048,longitude,7.583333
1048,type,time
1049,date,2000-09-05
1049,directed,TRUE
1049,latitude,48.6
1049,location,"Zwettl, Niederösterreich (Austria)"
1049,longitude,15.15
1049,type,space
1050,date,2000-09-05
1050,directed,TRUE
1050,latitude,48.6
1050,location,"Zwettl, Niederösterreich (Austria)"
1050,longitude,15.15
1050,type,time
1051,date,2000-09-07
1051,directed,TRUE
1051,latitude,48.65
1051,location,"Honau, Baden-Württemberg (Germany)"
1051,longitude,7.883333
1051,type,space
1052,date,2000-09-07
